## JACUSA2 Version: 2.0.0-RC18 rt-arrest -F 1280 -c 4 -p 10 -P1 FR-SECONDSTRAND -P2 FR-SECONDSTRAND -r MazF_vs_cond2_FTO_RC18_rtarrest_plain_result.out SRR8450805_STARmapping_uniq_rmdup.bam,SRR8450807_STARmapping_uniq_rmdup.bam,SRR8450809_STARmapping_uniq_rmdup.bam SRR8450806_STARmapping_uniq_rmdup.bam,SRR8450808_STARmapping_uniq_rmdup.bam,SRR8450810_STARmapping_uniq_rmdup.bam
#contig	start	end	name	pvalue	strand	arrest11	through11	arrest12	through12	arrest13	through13	arrest21	through21	arrest22	through22	arrest23	through23	info	filter	ref
19	45687701	45687702	rt-arrest	0.038182084985055376	-	0,0,3,0	0,0,173,0	0,0,2,0	0,0,157,0	0,0,1,0	0,0,152,0	0,0,1,0	0,0,268,0	*	0,0,239,0	*	0,0,200,0	arrest_score=4.296892232727259	*	G
19	45691908	45691909	rt-arrest	0.019729732116501975	-	5,0,0,0	45,0,0,0	3,0,0,0	48,0,0,0	6,0,0,0	70,0,0,0	3,0,0,0	125,1,0,0	3,0,0,0	77,0,0,0	1,0,0,0	46,0,0,0	arrest_score=5.435651271249299	*	A
19	45691926	45691927	rt-arrest	0.04035931883104915	-	0,3,0,0	0,21,0,0	0,4,0,0	0,26,0,0	0,3,0,0	0,23,0,0	0,3,0,0	0,68,0,0	0,2,0,0	0,40,0,0	0,1,0,0	0,17,0,0	arrest_score=4.202714794482745	*	C
19	45786185	45786186	rt-arrest	0.014162359268671598	-	1,0,0,0	15,0,0,0	2,0,0,0	11,0,0,0	1,0,0,0	9,0,0,0	3,0,0,0	5,0,0,0	4,0,0,0	6,0,0,0	2,0,0,0	3,0,0,0	arrest_score=6.017791405858873	*	A
19	46608284	46608285	rt-arrest	0.009021030656350293	+	17,0,0,0	53,0,0,0	20,0,0,0	71,0,0,0	22,0,0,0	69,2,0,0	20,0,0,0	125,0,0,0	15,0,0,0	81,2,0,0	13,0,0,0	73,0,0,0	arrest_score=6.818658489023619	*	A
19	46733112	46733113	rt-arrest	0.04791136912344629	-	0,0,1,0	0,0,21,0	*	0,0,24,2	0,0,1,0	0,0,39,0	0,0,1,0	0,0,19,0	0,0,2,0	0,0,10,0	0,0,1,0	0,0,5,0	arrest_score=3.9130920952084125	*	G
19	46775678	46775679	rt-arrest	0.03649040296024686	-	0,0,0,2	0,0,0,66	0,0,0,3	0,0,0,61	0,0,0,3	0,0,0,115	0,0,0,1	0,0,0,160	0,0,0,2	0,0,0,125	*	0,0,0,92	arrest_score=4.374038920737803	*	T
19	47209245	47209246	rt-arrest	0.016899367657635667	+	3,0,0,0	56,0,0,0	3,0,0,0	60,0,0,0	3,0,0,0	72,0,0,0	*	121,0,0,0	1,0,0,0	66,0,0,0	*	48,0,0,0	arrest_score=5.706794773499041	*	A
19	48135722	48135723	rt-arrest	0.042854708128770125	-	2,0,0,0	16,0,0,0	2,0,0,0	23,0,0,0	4,0,0,0	17,0,0,0	10,0,0,0	23,0,0,0	6,0,0,0	18,0,0,0	2,0,0,0	5,0,0,0	arrest_score=4.101124254135357	*	A
19	48383193	48383194	rt-arrest	0.03372094681305782	-	2,0,0,0	49,0,0,0	2,0,0,0	32,0,0,0	4,0,0,0	45,0,0,0	1,0,0,0	93,0,0,0	1,0,0,0	62,1,0,0	1,0,0,0	47,0,0,0	arrest_score=4.508797146989309	*	A
19	48474250	48474251	rt-arrest	0.006705702554463455	+	1,0,0,0	14,0,0,0	*	4,0,0,0	*	10,0,0,0	9,0,0,0	12,0,0,0	5,0,0,0	9,0,0,0	2,0,0,0	6,0,0,0	arrest_score=7.350153631341925	*	A
19	48616107	48616108	rt-arrest	0.019542959207920596	-	*	0,509,0,0	0,2,0,0	0,483,0,0	*	0,569,0,0	0,5,0,0	0,695,0,0	0,5,0,0	0,493,0,0	0,2,0,0	0,317,2,0	arrest_score=5.452266258842428	*	C
19	48616780	48616781	rt-arrest	0.04392932584908671	-	*	0,2,0,438	0,0,0,5	0,2,0,427	0,0,0,6	0,2,0,487	0,0,0,2	0,1,0,645	*	0,0,0,475	*	0,0,0,403	arrest_score=4.059276162979586	*	T
19	48616792	48616793	rt-arrest	0.04484078786067691	-	106,0,0,0	300,0,3,0	89,0,0,0	317,2,0,0	102,0,0,0	365,0,0,0	122,0,0,0	525,0,0,0	89,0,0,0	400,0,0,0	86,0,0,0	297,0,0,0	arrest_score=4.024617461984235	*	A
19	48617344	48617345	rt-arrest	0.0172569674901637	-	4,0,0,0	296,0,0,0	3,0,0,0	356,0,0,1	4,0,0,0	408,0,0,0	1,0,0,0	592,0,0,0	2,0,0,0	468,0,0,0	*	322,0,0,0	arrest_score=5.67004966607783	*	A
19	48922493	48922494	rt-arrest	0.011164914094553113	+	8,0,0,0	23,0,0,0	3,0,0,0	9,0,0,0	3,0,0,0	15,0,0,0	12,0,0,0	15,0,0,0	10,0,0,0	11,0,0,0	11,0,0,0	14,0,0,0	arrest_score=6.438878043507202	*	A
19	48966278	48966279	rt-arrest	0.01871052717330779	+	26,0,0,0	10,0,0,0	29,0,0,0	6,0,0,0	42,0,0,0	9,0,0,0	78,0,0,0	13,0,0,0	61,0,0,0	6,0,0,0	61,0,0,0	6,0,0,0	arrest_score=5.528370098178129	*	A
19	48966285	48966286	rt-arrest	0.03745363481795583	+	3,0,0,0	43,0,0,0	2,0,0,0	45,0,0,0	1,0,0,0	62,0,0,0	2,0,0,0	106,0,0,0	*	78,0,0,0	*	81,0,0,0	arrest_score=4.329664167533338	*	A
19	48966727	48966728	rt-arrest	0.042764684746691484	+	8,0,0,0	178,0,0,0	8,0,0,0	188,0,0,0	7,0,0,0	218,2,0,0	8,0,0,0	323,0,0,1	6,0,0,0	289,0,0,0	4,0,0,0	253,0,0,0	arrest_score=4.104679950047284	*	A
19	48968461	48968462	rt-arrest	0.03311230476385951	-	1,0,0,0	10,0,0,0	2,0,0,0	6,0,0,0	4,0,0,0	20,0,0,0	*	41,0,0,0	*	25,0,0,0	*	18,0,0,0	arrest_score=4.539963150637277	*	A
19	49108327	49108328	rt-arrest	0.04798197126012882	+	6,0,0,0	19,0,0,0	13,0,0,0	23,0,0,0	14,0,0,0	23,0,0,0	20,0,0,0	21,0,0,0	13,0,0,0	11,0,0,0	10,0,0,0	14,0,0,0	arrest_score=3.910617252869997	*	A
19	49490512	49490513	rt-arrest	0.039066579983671024	+	*	153,0,0,0	*	192,0,0,0	2,0,0,0	201,0,1,0	6,0,0,0	290,1,0,0	5,0,0,0	239,1,0,0	4,0,0,0	214,0,1,0	arrest_score=4.257969976402819	*	A
19	49491053	49491054	rt-arrest	0.02036821388710397	+	0,0,1,0	0,0,114,0	0,0,2,0	0,0,128,0	0,0,3,0	0,0,161,0	*	0,0,271,0	*	0,0,249,0	0,0,1,0	0,0,169,0	arrest_score=5.380056887073806	*	G
19	49491777	49491778	rt-arrest	0.024246055920060572	+	54,0,0,0	38,0,1,1	49,0,0,0	50,0,0,0	62,0,0,0	45,0,1,2	81,0,0,0	52,0,1,1	87,0,0,0	47,0,2,0	75,0,0,0	37,0,1,1	arrest_score=5.076944954745841	*	A
19	49491793	49491794	rt-arrest	0.04562618191481482	+	0,0,3,0	0,0,348,0	0,0,2,0	0,1,373,2	0,0,2,0	0,0,394,2	*	0,0,487,0	*	0,0,430,0	*	0,1,381,0	arrest_score=3.9953423757106066	*	G
19	49491931	49491932	rt-arrest	0.042269350424406826	+	0,0,0,1	0,0,1,165	0,0,0,2	0,0,0,171	0,0,0,5	0,0,0,194	0,0,0,2	2,0,1,351	*	0,2,0,261	0,0,0,1	0,0,1,188	arrest_score=4.124386256191428	*	T
19	49492019	49492020	rt-arrest	0.04553401688689185	+	*	0,190,0,2	*	0,182,0,0	*	0,196,0,0	0,3,0,0	0,405,1,2	0,2,0,0	0,303,0,2	0,2,0,0	0,214,0,2	arrest_score=3.998750168364495	*	C
19	49492098	49492099	rt-arrest	0.030089020908109054	+	0,0,3,0	0,3,296,2	0,0,3,0	1,0,296,0	0,0,3,0	0,1,380,0	0,0,2,0	0,0,622,0	0,0,1,0	0,1,477,4	*	0,0,293,2	arrest_score=4.704198950435966	*	G
19	49499564	49499565	rt-arrest	0.025790704857480473	+	3,0,0,0	347,1,0,0	4,0,0,0	382,0,0,0	6,0,0,0	476,0,2,0	1,0,0,0	666,0,0,0	1,0,0,0	527,1,0,0	3,0,0,0	391,0,0,0	arrest_score=4.969996151476153	*	A
19	49681997	49681998	rt-arrest	0.047760875604695885	+	4,0,0,0	107,0,0,0	5,0,0,0	118,0,0,0	3,0,0,0	124,0,0,0	3,0,0,0	227,0,0,0	2,0,0,0	165,0,0,0	2,0,0,0	132,0,0,0	arrest_score=3.9183802667539567	*	A
19	49781967	49781968	rt-arrest	0.01936523040184679	+	3,0,0,0	2,0,0,0	2,0,0,0	4,0,0,0	2,0,0,0	4,0,0,0	*	8,0,0,0	*	6,0,0,0	*	4,0,0,0	arrest_score=5.4682298299183	*	A
19	49855030	49855031	rt-arrest	0.0163923288939678	+	*	67,0,0,0	*	84,0,0,1	*	84,0,0,0	5,0,0,0	114,0,0,0	1,0,0,0	73,0,0,0	3,0,0,0	73,0,0,0	arrest_score=5.760293985196313	*	A
19	50798494	50798495	rt-arrest	0.0012079322783510316	-	1,0,0,0	23,0,0,0	*	27,0,0,0	*	31,0,0,0	6,0,0,0	16,0,0,0	5,0,0,0	14,0,0,0	2,0,0,0	11,0,0,0	arrest_score=10.478171812988634	*	A
19	52213084	52213085	rt-arrest	0.01674455361244065	+	5,0,0,0	18,0,0,0	3,0,0,0	2,0,0,0	7,0,0,0	9,0,0,0	17,0,0,0	10,0,0,0	11,0,0,0	5,0,2,0	11,0,0,0	6,0,0,0	arrest_score=5.722952152201742	*	A
19	54145597	54145598	rt-arrest	0.04310554516528031	+	5,0,0,0	15,0,0,0	2,0,0,0	15,0,0,0	6,0,0,0	20,0,0,0	1,0,0,0	27,0,0,0	3,0,0,0	24,0,0,0	1,0,0,0	13,0,0,0	arrest_score=4.09125810709611	*	A
19	54201504	54201505	rt-arrest	0.009543487047700139	+	65,0,0,0	93,0,0,0	53,0,0,0	99,0,0,0	60,0,0,0	81,0,0,0	106,0,0,0	123,0,0,0	98,0,0,0	99,2,0,0	87,0,0,0	91,0,0,0	arrest_score=6.7181818172127805	*	A
19	54201560	54201561	rt-arrest	0.049642968078466354	+	0,1,0,0	0,232,0,0	0,3,0,0	0,212,0,6	0,7,0,0	0,226,0,4	0,2,0,0	0,402,0,2	0,3,0,0	0,333,0,0	*	0,276,0,3	arrest_score=3.8534773255969412	*	C
19	54206341	54206342	rt-arrest	0.03933836266847479	+	16,0,0,0	63,0,0,0	18,0,0,0	73,0,0,0	23,0,0,0	135,1,0,1	34,0,0,0	228,0,0,0	25,0,0,0	151,0,0,0	15,0,0,0	141,0,0,0	arrest_score=4.246195554649603	*	A
19	54461399	54461400	rt-arrest	0.032231219440466696	+	*	34,0,0,0	1,0,0,0	44,0,0,0	*	32,0,0,0	5,0,0,0	41,0,0,0	4,0,0,0	37,0,0,0	1,0,0,0	32,0,0,1	arrest_score=4.5861561878055	*	A
19	55386364	55386365	rt-arrest	0.025706901175686192	+	0,19,0,0	0,110,0,0	0,12,0,0	0,91,0,0	0,18,0,0	0,132,0,0	0,13,0,0	0,175,0,0	0,8,0,0	0,130,0,0	0,9,0,0	0,65,0,0	arrest_score=4.975625860929085	*	C
19	55406844	55406845	rt-arrest	0.044614033474657755	-	1,0,0,0	104,0,0,0	4,0,0,0	98,0,0,0	2,0,0,0	125,0,0,0	*	193,0,0,0	*	142,0,0,0	*	147,0,0,0	arrest_score=4.03317012093612	*	A
19	55645227	55645228	rt-arrest	0.04611311847878985	+	1,0,0,0	10,0,0,0	1,0,0,0	5,0,0,0	2,0,0,0	9,0,0,0	1,0,0,0	29,0,0,0	1,0,0,0	21,0,0,0	*	14,0,0,0	arrest_score=3.9774574946786743	*	A
19	55669624	55669625	rt-arrest	0.04535317823464691	+	*	73,0,0,0	*	65,0,0,0	*	66,0,0,0	5,0,0,0	113,0,0,0	1,0,0,0	85,0,0,0	1,0,0,0	52,0,0,0	arrest_score=4.005457825855046	*	A
19	55674027	55674028	rt-arrest	0.043792634992646295	+	2,0,0,0	45,0,0,0	6,0,0,0	49,0,0,0	*	37,0,0,0	*	35,1,0,0	*	20,0,0,0	*	20,0,0,0	arrest_score=4.064539076607048	*	A
19	55678769	55678770	rt-arrest	0.012689346104763244	+	11,0,0,0	17,0,0,0	13,0,0,0	28,0,0,0	11,0,0,0	25,0,0,0	10,0,0,0	45,0,0,0	8,0,0,0	30,0,0,0	7,0,0,0	33,0,0,0	arrest_score=6.211912567670197	*	A
19	58388231	58388232	rt-arrest	0.018910499397442937	+	4,0,0,0	37,0,0,0	9,0,0,0	44,0,0,0	9,0,0,0	51,0,0,0	22,0,0,0	65,0,0,0	22,0,0,0	59,0,0,0	12,0,0,0	46,0,0,0	arrest_score=5.509773157005839	*	A
19	58393009	58393010	rt-arrest	0.04063752503052376	+	2,0,0,0	46,0,0,0	1,0,0,0	56,0,0,0	3,0,0,0	64,0,0,0	1,0,0,0	131,0,0,0	1,0,0,0	98,0,0,0	*	58,0,0,0	arrest_score=4.191066488332581	*	A
19	58548109	58548110	rt-arrest	0.02576242323962674	+	1,0,0,0	216,0,2,0	5,0,0,0	170,0,0,0	3,0,0,0	145,0,0,0	*	261,0,0,0	*	180,0,0,0	*	164,0,0,0	arrest_score=4.9718939086315	*	A
19	58548151	58548152	rt-arrest	0.04717066213306864	+	8,0,0,0	83,0,0,0	3,0,0,0	75,0,0,0	7,0,0,0	54,0,0,0	8,0,0,0	138,0,0,2	4,0,0,0	105,0,0,0	3,0,0,0	111,1,0,0	arrest_score=3.939290717388303	*	A
19	58548892	58548893	rt-arrest	0.04044697709149181	+	0,0,0,1	0,0,0,32	0,0,0,1	0,0,0,30	*	0,2,0,48	0,0,0,6	0,0,0,36	0,0,0,2	0,0,0,33	0,0,0,1	0,0,0,18	arrest_score=4.199035529896946	*	T
19	58550566	58550567	rt-arrest	0.023380553404532378	+	1,0,0,0	49,0,0,0	2,0,0,0	63,0,0,0	*	67,0,0,0	4,0,0,0	46,0,0,0	4,0,0,0	33,1,0,0	*	19,0,0,0	arrest_score=5.140007037913051	*	A
2	277057	277058	rt-arrest	0.046756501493273706	+	33,0,0,0	21,0,0,0	38,0,0,0	29,0,0,0	41,0,0,0	32,0,0,0	74,0,0,0	39,0,0,0	54,0,0,0	22,0,0,0	44,0,0,0	24,0,0,0	arrest_score=3.9541292808862636	*	A
2	3575304	3575305	rt-arrest	0.017706815688470656	+	0,0,0,1	0,0,0,90	*	0,0,0,91	0,0,0,1	0,0,0,70	0,0,0,5	0,0,0,82	0,0,0,4	0,0,0,81	0,0,0,3	0,0,0,73	arrest_score=5.624925768652247	*	T
2	3575324	3575325	rt-arrest	0.0010242371344005852	+	0,3,0,0	0,124,0,2	0,3,0,0	0,138,0,0	0,5,0,0	0,110,0,0	0,18,0,0	0,154,0,0	0,12,0,0	0,130,0,0	0,14,0,0	0,118,0,0	arrest_score=10.783231510324981	*	C
2	3575336	3575337	rt-arrest	0.04474099616147764	+	0,26,0,0	0,294,1,2	0,29,0,0	0,277,2,2	0,32,0,0	0,278,0,5	0,38,0,0	0,405,0,0	0,19,0,0	0,315,0,3	0,16,0,0	0,293,0,0	arrest_score=4.02837575418107	*	C
2	3575619	3575620	rt-arrest	0.04449747298657458	+	0,1,0,0	0,386,0,6	*	0,417,0,0	0,1,0,0	0,394,0,0	0,6,0,0	0,664,1,1	0,6,0,0	0,501,1,0	0,2,0,0	0,406,2,2	arrest_score=4.037584343692288	*	C
2	3575667	3575668	rt-arrest	0.017019416997630432	+	6,0,0,0	464,0,0,0	8,0,0,0	457,0,0,0	9,0,0,0	468,0,0,0	7,0,0,0	778,0,0,0	6,0,0,0	625,0,0,0	1,0,0,0	527,0,0,0	arrest_score=5.694370411230921	*	A
2	3575844	3575845	rt-arrest	0.010248207993310499	+	9,0,0,0	424,0,0,1	13,0,0,0	404,0,0,0	18,0,0,0	447,0,0,0	45,0,0,0	732,0,0,0	39,0,0,0	564,0,0,0	22,0,0,0	512,0,0,0	arrest_score=6.5912345401393395	*	A
2	3576528	3576529	rt-arrest	0.04643327121236607	+	0,0,4,0	0,0,461,5	0,0,2,0	0,0,471,1	0,0,1,0	0,0,600,3	*	0,0,828,3	0,0,1,0	0,0,688,1	0,0,1,0	0,0,715,4	arrest_score=3.9658065926123527	*	G
2	3580161	3580162	rt-arrest	0.026179418046033076	+	2,0,0,0	302,0,2,0	3,0,0,0	379,1,0,0	4,0,0,0	414,3,0,0	2,0,0,0	533,2,0,2	*	470,2,0,0	*	401,2,2,0	arrest_score=4.944129552692175	*	A
2	8683784	8683785	rt-arrest	0.042927752880538184	+	20,0,0,0	29,0,0,0	21,0,0,0	24,0,0,0	26,0,0,0	23,0,0,0	59,0,0,0	51,0,0,0	40,0,0,0	31,0,0,0	44,0,0,0	20,0,0,0	arrest_score=4.098244938264315	*	A
2	8683853	8683854	rt-arrest	0.026736810116647636	+	0,0,3,0	0,0,139,0	0,0,1,0	1,0,134,0	0,0,4,0	0,0,137,2	*	0,0,273,0	*	0,0,170,0	*	0,0,158,0	arrest_score=4.907726545028709	*	G
2	8730581	8730582	rt-arrest	0.02196344437515374	-	1,0,0,0	7,0,0,0	1,0,0,0	3,0,0,0	1,0,0,0	21,0,0,0	6,0,0,0	8,0,0,0	3,0,0,0	3,0,0,0	1,0,0,0	3,0,0,0	arrest_score=5.248678566769769	*	A
2	9630191	9630192	rt-arrest	0.0423658276491955	-	0,0,4,0	0,0,120,2	0,0,3,0	0,0,116,0	0,0,1,0	0,0,96,0	0,0,1,0	0,0,194,0	0,0,1,0	0,0,135,0	*	0,0,109,0	arrest_score=4.120529048435856	*	G
2	9630192	9630193	rt-arrest	0.04286791800410017	-	3,0,0,0	117,0,0,0	4,0,0,0	110,0,0,0	2,0,0,0	96,0,0,0	2,0,0,0	193,0,0,0	1,0,0,0	133,0,0,0	*	109,0,0,0	arrest_score=4.100603158352897	*	A
2	9630390	9630391	rt-arrest	0.03459269011926713	-	*	33,0,0,0	1,0,0,0	36,0,0,0	2,0,0,0	40,0,0,0	5,0,0,0	31,0,0,0	2,0,0,0	21,0,0,0	1,0,0,0	14,0,0,0	arrest_score=4.46516788320514	*	A
2	10443561	10443562	rt-arrest	0.024362422906547332	-	3,0,0,0	138,0,0,0	8,0,0,0	114,0,0,0	8,0,0,0	150,0,0,0	4,0,0,0	200,0,0,0	2,0,0,0	164,0,0,0	2,0,0,0	116,0,0,0	arrest_score=5.068644797635443	*	A
2	10789809	10789810	rt-arrest	0.03714227530224479	-	6,0,0,0	58,0,0,0	6,0,0,0	59,0,0,0	9,0,0,0	85,0,0,0	4,0,0,0	112,0,0,0	4,0,0,0	94,0,0,0	4,0,0,0	50,0,0,0	arrest_score=4.3438760451826965	*	A
2	11227329	11227330	rt-arrest	0.04348780057736212	-	1,0,0,0	5,0,0,0	3,0,0,0	12,0,0,0	2,0,0,0	4,0,0,0	*	15,0,0,0	1,0,0,0	14,0,0,0	*	6,0,0,0	arrest_score=4.07633842524956	*	A
2	15630009	15630010	rt-arrest	0.04461204054767609	+	11,0,0,0	13,0,0,0	9,0,0,0	14,0,0,0	12,0,0,0	11,0,0,0	23,0,0,0	12,0,0,0	21,0,0,0	12,0,0,0	16,0,0,0	11,0,0,2	arrest_score=4.033245492333663	*	A
2	20040913	20040914	rt-arrest	0.03545457229396365	-	2,0,0,0	25,0,0,0	8,0,0,0	24,0,0,0	7,0,0,0	34,0,0,0	4,0,0,0	63,0,0,0	6,0,0,0	51,0,0,0	4,0,0,0	43,0,0,0	arrest_score=4.4231478496316186	*	A
2	20448265	20448266	rt-arrest	0.031274513740431775	+	*	66,1,0,0	3,0,0,0	49,0,0,0	1,0,0,0	58,0,0,0	8,0,0,0	72,0,0,0	3,0,0,0	43,0,0,0	2,0,0,0	30,0,0,0	arrest_score=4.63783056463933	*	A
2	27036576	27036577	rt-arrest	0.04604205519146587	+	*	53,0,0,0	*	48,1,0,0	1,0,0,0	32,0,0,0	4,0,0,0	49,0,0,0	1,0,0,0	41,0,0,0	3,0,0,0	29,0,0,0	arrest_score=3.9800551696357616	*	A
2	27071462	27071463	rt-arrest	0.04471541128479639	-	0,0,1,0	0,0,87,0	0,0,1,0	0,0,89,0	0,0,1,0	0,2,110,0	0,0,4,0	0,0,117,0	0,0,4,0	0,0,89,0	0,0,4,0	0,0,76,0	arrest_score=4.029340737266466	*	G
2	27233715	27233716	rt-arrest	0.04618453467981942	+	2,0,0,0	23,0,0,0	1,0,0,0	15,0,0,0	3,0,0,0	25,0,0,0	*	40,0,0,0	*	27,0,0,0	1,0,0,0	26,0,0,0	arrest_score=3.9748511659854557	*	A
2	27234583	27234584	rt-arrest	0.016209972986928278	+	7,0,0,0	22,0,0,0	6,0,0,0	24,0,0,0	6,0,0,0	11,0,0,0	10,0,0,0	15,0,0,0	15,0,0,0	10,0,0,0	5,0,0,0	6,0,1,0	arrest_score=5.779953203007267	*	A
2	27239390	27239391	rt-arrest	0.04316868469646673	+	3,0,0,0	3,0,0,0	7,0,0,0	11,0,0,0	6,0,0,0	10,0,0,0	6,0,0,0	18,0,0,0	2,0,0,0	17,0,0,0	6,0,0,0	17,0,0,0	arrest_score=4.088784157647751	*	A
2	27242920	27242921	rt-arrest	0.026172389951181207	+	3,0,0,0	13,0,0,0	2,0,0,0	17,0,0,0	5,0,0,0	15,0,0,0	11,0,0,0	17,0,0,0	5,0,0,0	8,0,0,0	7,0,0,0	12,0,0,0	arrest_score=4.94459368002299	*	A
2	27326583	27326584	rt-arrest	0.007951862490247041	-	*	8,0,0,0	*	13,0,0,0	6,0,0,0	23,0,0,0	11,0,0,0	16,0,0,0	5,0,0,0	11,0,0,0	5,0,0,0	8,0,0,0	arrest_score=7.044283569878445	*	A
2	27329488	27329489	rt-arrest	0.03973463609261563	-	*	14,0,0,0	*	18,0,0,0	*	23,0,0,0	4,0,0,0	39,0,0,0	2,0,0,0	24,0,0,0	1,0,0,0	26,0,0,0	arrest_score=4.229179870933876	*	A
2	27385810	27385811	rt-arrest	0.014513205433088427	-	5,0,0,0	41,0,0,0	7,0,0,0	31,0,0,0	7,0,0,0	49,0,0,0	4,0,0,0	81,0,0,0	3,0,0,0	64,0,0,0	3,0,0,0	35,0,0,0	arrest_score=5.974620361777397	*	A
2	27440481	27440482	rt-arrest	0.010622811807055266	+	2,0,0,0	18,0,0,0	3,0,0,0	20,0,0,0	3,0,0,0	18,0,0,0	1,0,0,0	49,1,0,0	1,0,0,0	27,0,0,0	*	28,0,0,0	arrest_score=6.52734975646797	*	A
2	27449799	27449800	rt-arrest	0.012485268854556697	-	0,0,2,0	0,0,6,0	0,0,3,0	0,0,5,0	0,0,3,0	0,0,4,0	0,0,1,0	0,0,22,0	0,0,2,0	0,0,16,0	0,0,2,0	0,0,11,0	arrest_score=6.240621023450942	*	G
2	27631845	27631846	rt-arrest	0.03682704983255558	+	*	5,0,0,0	*	4,0,0,0	*	16,0,0,0	4,0,0,0	29,0,0,0	2,0,0,0	22,0,0,0	1,0,0,0	5,0,0,0	arrest_score=4.3583920692553875	*	A
2	28778904	28778905	rt-arrest	0.02003693357891123	+	*	10,0,0,0	4,0,0,0	9,0,0,0	4,0,0,0	13,0,0,0	7,0,0,0	10,0,0,0	4,0,0,0	2,0,0,0	4,0,0,0	4,0,0,0	arrest_score=5.408673736382042	*	A
2	28927654	28927655	rt-arrest	0.030669369567047355	+	4,0,0,0	12,0,0,0	3,0,0,0	18,0,0,0	6,0,0,0	12,0,0,0	3,0,0,0	27,0,0,0	1,0,0,0	30,0,0,0	3,0,0,0	17,0,0,0	arrest_score=4.6713746711786825	*	A
2	37100497	37100498	rt-arrest	0.03327864048751972	-	2,0,0,0	11,0,0,0	2,0,0,0	5,0,0,0	1,0,0,0	5,0,0,0	*	16,0,0,0	*	19,0,0,0	1,0,0,0	9,0,0,0	arrest_score=4.531386747229476	*	A
2	37228676	37228677	rt-arrest	0.035386334911749584	-	2,0,0,0	22,0,0,0	2,0,0,0	31,0,0,0	2,0,0,0	28,0,0,0	5,0,0,0	23,0,0,0	4,0,0,0	14,0,0,0	2,0,0,0	10,0,0,0	arrest_score=4.426435532630421	*	A
2	37286351	37286352	rt-arrest	0.03563859596380603	-	*	11,0,0,0	*	4,0,0,0	*	9,0,0,0	3,0,0,0	23,0,0,0	3,0,0,0	16,0,0,0	1,0,0,0	10,0,0,0	arrest_score=4.414314465364441	*	A
2	38295802	38295803	rt-arrest	0.01251141876762063	-	5,0,0,0	5,0,0,0	4,0,0,0	7,0,0,0	7,0,0,0	8,0,0,0	5,0,0,0	19,0,0,0	4,0,0,0	15,0,0,0	*	7,0,0,0	arrest_score=6.236915574383374	*	A
2	38298146	38298147	rt-arrest	0.02303147761334501	-	4,0,0,0	5,0,0,0	1,0,0,0	3,0,0,0	3,0,0,0	6,0,0,0	1,0,0,0	11,0,0,0	1,0,0,0	10,0,0,0	*	6,0,0,0	arrest_score=5.166129404756248	*	A
2	38746706	38746707	rt-arrest	0.02205272442076678	-	0,2,0,0	0,46,0,0	0,3,0,0	0,43,2,0	0,3,0,0	0,69,0,0	0,1,0,0	0,99,0,0	*	0,60,0,0	*	0,49,0,0	arrest_score=5.241620387678267	*	C
2	38746746	38746747	rt-arrest	0.007780666441754236	-	5,0,0,0	39,0,0,0	1,0,0,0	19,0,0,0	6,0,0,0	36,0,0,0	2,0,0,0	68,0,0,0	*	56,0,0,0	1,0,0,0	28,0,0,0	arrest_score=7.083275364062331	*	A
2	38779078	38779079	rt-arrest	0.01547764967294507	+	*	20,0,0,0	*	15,0,0,0	*	15,0,0,0	2,0,0,0	35,0,0,0	3,0,0,0	39,0,0,0	4,0,0,0	21,0,0,0	arrest_score=5.861266883829558	*	A
2	38779098	38779099	rt-arrest	0.03232454897384518	+	*	11,0,0,0	*	15,0,0,0	*	11,0,0,0	5,0,0,0	34,0,0,0	1,0,0,0	42,0,0,0	2,0,0,0	22,0,0,0	arrest_score=4.58120112562608	*	A
2	38779102	38779103	rt-arrest	0.039230542306852634	+	1,0,0,0	12,0,0,0	3,0,0,0	16,0,0,0	*	11,0,0,0	1,0,0,0	37,0,0,0	*	43,0,0,0	1,0,0,0	24,0,0,0	arrest_score=4.250856407496258	*	A
2	39736784	39736785	rt-arrest	0.04844182586200185	-	4,0,0,0	9,0,0,0	4,0,0,0	14,0,0,0	5,0,0,0	20,0,0,0	10,0,0,0	12,0,0,0	4,0,0,0	12,0,0,0	5,0,0,0	1,0,0,0	arrest_score=3.8945912400452585	*	A
2	42350811	42350812	rt-arrest	0.03638123024836437	-	2,0,0,0	16,0,0,0	2,0,0,0	17,0,0,0	*	18,0,0,0	1,0,0,0	48,0,0,0	*	29,0,0,0	*	36,0,0,0	arrest_score=4.3791455792561464	*	A
2	42707941	42707942	rt-arrest	0.04783250901192804	+	2,0,0,0	9,0,0,0	2,0,0,0	14,0,0,0	*	12,0,0,0	*	36,0,0,0	1,0,0,0	21,0,0,0	*	18,0,0,0	arrest_score=3.9158609608762163	*	A
2	43223991	43223992	rt-arrest	0.0056915529688224	-	8,0,0,0	30,0,0,0	9,0,0,0	24,0,0,0	9,0,0,0	42,0,0,0	15,0,0,0	28,0,0,0	15,0,0,0	21,0,0,0	11,0,0,0	11,0,0,0	arrest_score=7.6454552794514825	*	A
